,user_id,session_id,session_timestamp,completed_seconds,year_of_birth,gender,handedness,total_session_count,total_musing_time,bird_count,recovery_count,seconds_calm,active_days,avg_sess_per_month,age,age_group
11,0df23159eac445e9b5de3202817b75a2,a518c42d6c3746edb5535658b642f22e,1531469287,720,1962,male,right,55,30366,90,3.0,583,83.12354166666667,19.849972305278534,56,"[55, 60)"
12,9bb58746c6d648cfa05deea90377e60d,af551d17d8a34836a530c8510fae3b6c,1518640393,420,1977,female,right,62,40812,15,9.0,216,177.01128472222226,10.507804646007934,41,"[40, 45)"
13,ed3cedbe8c3948a4a1d0533806d5bcc7,64f4b4aafa7d4675ad54ad59539b062b,1538030934,1200,1985,female,mostly_right,68,40348,142,44.0,837,52.634652777777774,38.757736440531495,33,"[30, 35)"
14,6037de2b256d46afb258409b6581952f,afd7669e65b24b708f8e69691e5906a9,1537941765,1200,1956,male,right,61,65768,3,103.0,111,39.391909722222216,46.45623969247775,62,"[60, 65)"
15,6d9c6a4f42a9417497e4a3e4a2452969,a125cbd58ef2454c985af19f86f9b786,1520754271,1200,1982,male,left,43,37504,86,4.0,787,89.42134259259261,14.426086240700885,36,"[35, 40)"
16,e63e305148bd4f8e9e489151d5ffe664,681bb1e92b2446c8a1830ea7bfed6909,1532977197,420,1979,male,mostly_right,46,16926,8,33.0,102,64.35530092592593,21.44345500906606,39,"[35, 40)"
17,b4dbe392acc44fb0a5dfe453fec33cb4,a7d9670a0a5749c191e30cfdb17d32b8,1492768009,1200,1990,female,right,150,103947,26,33.0,407,190.00347222222226,23.683777708740703,28,"[25, 30)"
18,b37462c8c5544417a8e74abbd66e1054,b18addaf9bb64818a4fedc04aa46271e,1485116205,420,1964,female,right,59,23580,65,0.0,374,160.17444444444445,11.050451937817797,54,"[50, 55)"
19,f1c0ff5ee29641e9b44920d2f9483b2d,4ca68aa71aea46fca7f3ab4dbda68f65,1529578388,1500,1953,male,mostly_right,44,52775,47,79.0,445,47.04452546296297,28.05852513145668,65,"[65, 70)"
20,eeb8383a07de43f8a6502afbbcafad64,dc22b66d21474cfea2cb46ec4e6f49bf,1532275627,600,1943,male,left,80,44286,25,11.0,240,101.94138888888891,23.54293997912744,75,"[75, 80)"
21,3c63bb8eb68d4033a4d01acfa6829b87,6a1f9916387746f38532fbc0c94e08b6,1502662664,600,1979,female,mostly_left,68,23880,47,4.0,389,217.0500578703704,9.398753541076488,39,"[35, 40)"
22,21e1d9ebfa3d49b8b0b90467b70b8d88,3b870a57ca634e058eb3cb1ec9a84929,1534194136,1500,1942,male,right,147,158651,55,10.0,568,112.98402777777778,39.03206574183913,76,"[75, 80)"
23,c239e48aff7147b9b99e13259e5e26b8,3ea8f3b5ef7746eb83add272ef1a7a7b,1503993022,600,1975,female,right,53,27120,5,45.0,115,177.4423611111111,8.960656238136798,43,"[40, 45)"
24,c125272d8daf44a5946331d3323bae18,9aea7ed27eb54323b9c8961edc373e6b,1520763078,900,1973,male,right,39,32580,13,61.0,234,61.954074074074065,18.884956598675245,45,"[45, 50)"
25,897e771a99dd4031a0c4721a573529ae,fa6ffffd4d034a0088612137d9a82770,1506008715,420,1950,male,right,41,15899,33,10.0,245,152.2858101851852,8.076917990614323,68,"[65, 70)"
26,f6ac067606784c2091d1b3defd4860ef,51fc7460ab2b4cc3b2555965d3a506e3,1517255034,600,1965,female,right,53,25705,107,2.0,564,78.24069444444444,20.321905515920427,53,"[50, 55)"
27,6adf9582ad284db1956ea820cc6c776a,29f221b0b94f4fcd9a9c6d3b1e1ffcc9,1535567209,900,1943,male,left,84,61384,17,70.0,197,167.245,15.067715028849893,75,"[75, 80)"
28,6d99abf1901043dca2fe6da633487ee1,661ebd6cabc942069e735e3292d18cee,1537861389,600,1996,male,right,108,60163,70,2.0,476,70.2284837962963,46.13512673003017,22,"[20, 25)"
29,530caeb69ed442c8876e94361f699e14,1e71cb67d081488b954034d2dce84445,1537830232,600,1997,male,right,44,20636,2,47.0,41,160.35724537037038,8.231620572873098,21,"[20, 25)"
30,8a4ca27d88dd482fa6e9f4303f0ad57f,fdd993cbc9e641f9baa668b15642c14b,1495039449,345,1944,male,right,101,72797,18,9.0,172,162.25701388888888,18.674077177797056,74,"[70, 75)"
31,22828019efc44185b9c39b3c712c380a,3b4739c77eaf4862b210dc7b8805bb20,1519769874,600,1946,female,right,63,37658,37,4.0,364,99.8298148148148,18.932219833383108,72,"[70, 75)"
32,3d5b4a256e224345af4b5ce708eea96e,7e355269a6f84fe7bfa9c18fd069c5e8,1486884414,1200,1947,male,right,66,45780,133,1.0,930,223.41032407407408,8.862616390742579,71,"[70, 75)"
33,512fde8704084965b5415b0443af6d10,fb086d443168415fa2a1fc7abf8a3b41,1512036349,420,1956,male,right,47,16266,65,0.0,382,52.858148148148146,26.675168340141678,62,"[60, 65)"
34,87583205e86345da83197b1fe48fb53a,e1b4aafe28e34b129da124055e62dca9,1504076801,600,1948,male,right,52,23235,11,23.0,199,79.73986111111111,19.563615715686602,70,"[70, 75)"
35,89ce5e03c2834afb9d3be59be1271a2c,3ef0a3fc01b9408cae5dd9252598dc5a,1486888351,600,1959,female,right,41,21960,48,6.0,422,79.67075231481482,15.438538789488511,59,"[55, 60)"
36,29690e3dfb5c42e38f5dc6b37dd89c14,c1075fde76464feaa45167da1b70625c,1502867577,900,1954,female,right,55,37408,25,13.0,346,174.9775115740741,9.429783205606384,64,"[60, 65)"
37,b3f258389b21474e8595a75540f949d1,7bace63c21a5430c8c167bcfaab9644e,1486563110,420,1948,male,right,77,30122,40,4.0,289,103.26109953703705,22.37047649460157,70,"[70, 75)"
38,d9482fdc929e47f7843aa1aac77eb780,a16df638db684464a7fdfd4e41a4ff12,1524725366,600,1963,female,left,52,26921,34,20.0,321,52.69675925925926,29.603338458159453,55,"[55, 60)"
39,3d5b4a256e224345af4b5ce708eea96e,03ee61ead3664675a489965e29ccc0ea,1486850444,720,1947,male,right,66,45780,98,1.0,608,223.41032407407408,8.862616390742579,71,"[70, 75)"
40,7fb8297291c24e28979352ab3bb0650e,f6abb6ed734d4c3ea87884f6a5c361f6,1527198226,600,1962,female,right,62,23689,22,12.0,284,153.9815277777778,12.079370992371919,56,"[55, 60)"
41,1d38c674725041869c7767e113c837a3,dc88007f27c349de86088d3dab89d4e7,1521289669,1200,1963,male,right,48,35532,16,65.0,274,80.84079861111111,17.812787908333203,55,"[55, 60)"
42,e25da27fe4414271bb13c138ba0c12bb,2dbe8c991b4944c09dbf58c86e8d81c5,1511908236,600,1995,male,left,84,51884,17,4.0,205,196.85804398148147,12.801102505301015,23,"[20, 25)"
43,2b549e08cb4b4a4cbdfb17d7243879ab,16e1bf9c11a64812a460421cd45653b9,1516924118,480,1969,female,right,70,33952,0,24.0,26,45.518622685185186,46.13496358455242,49,"[45, 50)"
44,a8a60f5f53f44da6bca317b9e863e50f,8e960064f9d748d98307c7f045b99956,1471352264,720,1980,male,right,45,30767,13,37.0,265,109.61326388888891,12.316027751609035,38,"[35, 40)"
45,41e0e8abc0ff43c58a8bd6565b2a83f1,7086cc4568b44635b446b603756244c2,1520343064,600,1975,female,left,45,24540,100,1.0,553,146.93045138888888,9.188020503842877,43,"[40, 45)"
46,c07f204b051548b195a0499c4a09544b,86bd5460f0284d748572b6ad3faabb1e,1516344517,600,1970,female,right,55,40919,36,26.0,287,167.22160879629632,9.867145830476817,48,"[45, 50)"
47,be3e49670dac44109e6f965eef22799e,02737c9162b3418884496f486ce474ac,1516571617,720,1956,male,right,51,26414,4,37.0,115,62.04989583333333,24.65757564057152,62,"[60, 65)"
48,1b3abddc99ca4084ad05e1aa2f1cbc47,d0608059b1464716ace60411d6fd0697,1535718036,780,1983,female,left,62,34914,1,64.0,45,106.00112268518518,17.546983964726962,35,"[35, 40)"
49,530caeb69ed442c8876e94361f699e14,f020562cd0a545c289dbbd3f898516ec,1535929628,600,1997,male,right,44,20636,18,20.0,231,160.35724537037038,8.231620572873098,21,"[20, 25)"
50,f74e8862dac14bbbaee776e7070b5317,b5964129584e4ea8b6c41d75d5707a1c,1537426318,1200,1960,male,right,54,58800,30,70.0,349,55.40378472222223,29.239879696345447,58,"[55, 60)"
51,03af9bd5c3024bd89dd956b2ab881010,406d6394f5a14c38ae5b4f3f0beafb33,1518434653,600,1994,male,right,121,87958,97,4.0,538,383.9813773148149,9.45358346642908,24,"[20, 25)"
52,d483545e56b0467aa6a43553565aaa7d,d2e9838d25d541a2b58a88de4907f157,1520518582,600,1990,male,right,58,26733,0,52.0,62,144.89604166666666,12.008609620978255,28,"[25, 30)"
53,ab5700c7520d476287d5b114b85d8503,33dcb937ff164c6897016b8abca7a8d1,1503694170,1200,1994,female,mostly_left,107,79232,8,67.0,98,165.83982638888892,19.356026051743786,24,"[20, 25)"
54,e4b9e742d0c54ffaa284aa8e474b468c,cfec1225caba44e984fb4a02e5775ea7,1532683289,1020,1971,female,right,65,42409,142,3.0,861,140.39246527777777,13.889634291568058,47,"[45, 50)"
55,d9e56d2ba4d44823b2848d50a3d44885,06ad040fc8f84934a937643036126d37,1508483716,420,1991,male,right,62,18044,60,1.0,362,221.4023611111111,8.400994418783801,27,"[25, 30)"
56,6791d873759048fbb2a2bc64a592fc59,f9097df1c5454280a074b51b7534aecb,1516555744,600,1944,female,right,85,32310,98,0.0,554,210.98416666666665,12.086215000335727,74,"[70, 75)"
57,47bcecbf4b974b12b45c8859964dcb47,5237d6babc6c4b4f9ef615299b43211e,1499466714,420,1946,female,right,42,14160,1,24.0,40,62.789375,20.067089376188246,72,"[70, 75)"
58,f2ae1a14018547079bd17d4c58f082e4,7fee7afb37e04a4098882abec35967ce,1507679036,600,1983,female,right,67,44115,21,30.0,173,66.86318287037037,30.061386755949773,35,"[35, 40)"
59,f42f3d00938246ccb564e129eb3a9f53,a6b85458b1a14960af459a76bdd97bc6,1503060139,1200,1954,male,right,50,49200,6,55.0,306,113.72649305555555,13.189538863800607,64,"[60, 65)"
60,26f7f4394dff4a05b5dec4b590b054c0,9542ce35b5a14a9883d6c4901cae2fd9,1535475212,1200,1976,male,right,46,35529,10,98.0,143,105.93405092592592,13.02697279994476,42,"[40, 45)"
61,1f805f80c0894ad1aafcc1ffa6f54276,de6add1be8fb4058a14bfef3a5327d1c,1532282616,1200,1985,female,mostly_right,48,53280,105,1.0,846,55.47271990740741,25.95870551153042,33,"[30, 35)"
62,7dd84211915443ca9b5052709c0f986c,b3704d3e4b81439489bf2f04a375f7d4,1514198162,600,1983,female,right,52,21339,16,30.0,186,82.0506712962963,19.012641522049524,35,"[35, 40)"
63,f42f3d00938246ccb564e129eb3a9f53,c03df79f319b4626a45bc78e273baa3e,1503212647,1200,1954,male,right,50,49200,5,48.0,172,113.72649305555555,13.189538863800607,64,"[60, 65)"
64,f0d309299f474a9ab62f8128ffa2e54a,3cf83abfa5a54f14a9ab6df6039e0ff1,1513005791,598,1942,female,mostly_right,41,27548,70,1.0,477,95.85216435185184,12.832261100385224,76,"[75, 80)"
65,9ca727f26b4745d89d7e80de70248ae3,fb6ca12b90ea474687c841ebe644e877,1490854832,420,1942,male,right,160,51835,15,0.0,178,100.88451388888888,47.579155759094725,76,"[75, 80)"
66,f4afad56569e4b92bdc2b175546acc78,2ee3ec604229482ba0678d30526a28bb,1524091385,544,1975,female,right,59,58256,49,5.0,358,78.21017361111113,22.631326824577474,43,"[40, 45)"
67,803103db0ed54a8faed6940d2dea9da0,421acf739fc241ecb1a2aafaf5adc3d8,1516434035,600,1985,male,mostly_right,41,19812,19,10.0,282,92.58600694444445,13.284944891705425,33,"[30, 35)"
68,ead91c54f1894e60969ebab7b61e3c48,5ba8b97b8d914f2f9766244cee4e71f0,1492247806,420,1959,female,right,46,24568,50,1.0,332,62.452974537037036,22.096625664828924,59,"[55, 60)"
69,3fe2a9486b0c4e558dd3f22d36164b7d,96a5ffab0a6b46ccad8c3fed72ff4d8d,1536529206,379,1975,male,right,45,22427,17,2.0,194,35.963356481481476,37.53820922402368,43,"[40, 45)"
70,fcb73b1680304d41b68b1c396409754a,fc0bffdaed854c83a04c5092263f2708,1536311395,600,1983,female,right,48,24600,66,0.0,444,50.74422453703704,28.377613672053997,35,"[35, 40)"
71,294697e2602f429abe743c1b7c38f84c,16057fec5f7e437fbc1c98709f562325,1488555365,963,1973,male,right,53,63204,35,50.0,376,72.9496875,21.795843882127663,45,"[45, 50)"
72,ce10220f8fa644b3b7dc3a5023da796a,a042a883522f4622bd80052a4861b0d1,1487941662,720,1965,female,left,65,34937,22,28.0,244,135.85998842592593,14.353011674685854,53,"[50, 55)"
73,1d38c674725041869c7767e113c837a3,225b45dea0cd4932beb9973987ab0850,1517998730,900,1963,male,right,48,35532,18,26.0,295,80.84079861111111,17.812787908333203,55,"[55, 60)"
74,d711957e05164f6babbb514ea2be6dd2,2b9eaad11aa14fa79618dba39dada511,1477641682,420,1988,female,right,56,21180,53,0.0,356,175.1766898148148,9.59031707800841,30,"[30, 35)"
75,d1434357dd1c4c9fbebbfd41a73a4d35,3f3fa95746bb4b4bab60df7e54335be0,1532972581,720,1956,female,left,70,47322,86,7.0,569,220.23965277777782,9.535067702449133,62,"[60, 65)"
76,897e771a99dd4031a0c4721a573529ae,a52abb3042404b8b9c757f0242237c50,1515685998,420,1950,male,right,41,15899,24,4.0,232,152.2858101851852,8.076917990614323,68,"[65, 70)"
77,939d7692a38d4a9c8c576eb30a7ed1e1,b6265dd0145c4a5ca8a7de81c985ac18,1518766133,600,1965,male,right,44,23820,55,12.0,399,66.25443287037037,19.923195215973497,53,"[50, 55)"
78,41041f93f19e49cd8452b48217e2a454,adfeb51a5cf542dab282e71a12452510,1535178899,600,1948,female,right,50,30300,74,4.0,482,51.07478009259259,29.36870207332613,70,"[70, 75)"
79,9919f78f834b4a6daafe5a93137b4542,e45f347af9494ce89c47cf51ad20f19a,1503812643,600,1950,male,mostly_left,44,23475,52,1.0,430,40.18585648148147,32.847377549568584,68,"[65, 70)"
80,744a0dfe717f4034a7b5a852f5db7bb1,477b582d49c64c3380e3ebd5e53df225,1528152235,600,1963,male,right,54,23817,12,1.0,235,102.80800925925926,15.757527177816614,55,"[55, 60)"
81,93c08f6486664ef19e9d48642bb88d95,3412f7bec3d845fdb8373ca61e4a70a1,1519996933,600,1992,female,mostly_right,133,52331,13,30.0,195,182.0339467592593,21.918988578964306,26,"[25, 30)"
82,e1d9b648d0a744ceb0afb59db720b21e,e4bdb90d84164314bab2b5e8d8dfd7cb,1521792707,600,1988,female,mostly_left,87,51985,29,9.0,296,292.5112731481481,8.922733034901233,30,"[30, 35)"
83,3c09d258400d4c80a8c6d51f044c8eec,9378ce9c13cc478d9fff77dbe7aedb66,1502488821,420,1943,male,right,126,47014,21,18.0,194,332.9028935185185,11.354662496466794,75,"[75, 80)"
84,4906f322e9b14ee5baad91064e2ade3d,0454084534d84a868ac5465140e7ac8f,1521239528,1200,1941,male,right,120,131678,10,61.0,176,162.77723379629631,22.116114864718327,77,"[75, 80)"
85,8e131541b0084d39baa2ffc03c5329f5,b5016858006a4fbb8b5ba8fc56d3bad7,1489432263,720,1951,female,right,83,62880,88,0.0,579,75.02241898148148,33.19007882983127,67,"[65, 70)"
86,a8fc82daf4294923943c1942f8e3ceb8,71e5df7dde254b01bae1b3908cc9f1d5,1479078145,420,1974,female,right,68,26199,9,11.0,168,161.06410879629632,12.665764056597256,44,"[40, 45)"
87,92fc59a6476f407aaed76e81676d975b,c417a3a0e48c497aa5f4fd47f2f5408d,1523821652,600,1972,female,right,40,30540,89,0.0,528,108.99899305555556,11.009276015865336,46,"[45, 50)"
88,5f9f13eeca664339829d5fbf111838e3,1c5326de796e4da5931b774688a9f55d,1531755500,600,1949,male,mostly_right,54,30900,27,5.0,319,84.60967592592594,19.146746306158622,69,"[65, 70)"
89,1f805f80c0894ad1aafcc1ffa6f54276,19252e5aafcc48709f9e0b10763796df,1532341880,1200,1985,female,mostly_right,48,53280,35,35.0,465,55.47271990740741,25.95870551153042,33,"[30, 35)"
90,585722dcc0824835ab5a0108f657d538,3984fb96a9f643f9bbe6415d894d0d2a,1519631261,1500,1968,female,mostly_right,62,79724,83,20.0,843,72.71309027777778,25.579988319770866,50,"[50, 55)"
91,3be7ba5a85d84056ade2fd700638ff66,056fa87d26594b349b6f680b61c8150d,1522362781,420,1953,female,mostly_right,76,36780,60,3.0,361,159.07765046296296,14.332623051475347,65,"[65, 70)"
92,a6d32f1363944c2884c00925a9548009,797b734d528a4e15a3063f5630f6042a,1519894644,600,1982,male,right,48,30000,28,8.0,329,123.98537037037038,11.614273488060867,36,"[35, 40)"
93,a4d44aa73ca04ddab1a8a1e8cf71ebbf,0f38678e98194ddc9695b4dd40efc888,1482524387,720,1946,female,right,50,26439,35,24.0,331,53.0221875,28.290043672754923,72,"[70, 75)"
94,b580c69b83bb40e7833548aaf59fcf09,c77d708a821e41438e57d13d27c72dbf,1502404341,420,1961,male,right,53,18600,32,1.0,294,43.021909722222226,36.95791307884952,57,"[55, 60)"
95,1f164c84fa1f4a0faeb6254c3999fa26,a7287944cec840da8f061827c5bf4f7e,1506455832,420,1989,female,right,105,47774,74,0.0,402,223.5512731481481,14.090727176993015,29,"[25, 30)"
96,e614fb2b2cba4fc5b4f4e6ec3c883b76,4a1c7a625e4c4b5997ecf18af4094dce,1535007162,1800,1952,male,left,59,70773,194,0.0,1397,53.55225694444446,33.05182827002441,66,"[65, 70)"
97,425b0778103f48f2b430ede350880fe2,2ed5f80742bf4dcab20002c80a38c0a6,1504161118,720,1951,female,right,47,34593,61,2.0,456,72.10357638888887,19.555201983258073,67,"[65, 70)"
98,ce2415e2180b4abe86ed0a7e3da76941,579748dafb4b48fb93ffc1fa9e42fc50,1527056059,1200,1980,female,ambidextrous,49,51614,24,46.0,412,61.81986111111111,23.778765813755463,38,"[35, 40)"
99,f6bd30c42e184bf085bebe89569eb0c1,5cfde802f66c45fab0c7764fa0a373dd,1534063817,900,1971,female,left,68,84000,15,23.0,236,48.82633101851852,41.78073505515462,47,"[45, 50)"
100,e36a1358a6174856bcc6c23b5f99c65d,c6c33ba74194495e8e1c6def225e520b,1535753641,600,1941,female,right,112,79443,38,4.0,356,71.95568287037038,46.695408423169425,77,"[75, 80)"
101,92e1fc0a0bbb47e08f24ba2ed0ecc531,6a5ced995783402bae7467850b2f5474,1484166636,420,1953,male,right,57,22680,0,32.0,5,71.67644675925926,23.85720940859976,65,"[65, 70)"
102,26f7f4394dff4a05b5dec4b590b054c0,765b978344704c2c837a7638d9b002a1,1533833866,601,1976,male,right,46,35529,11,31.0,123,105.93405092592592,13.02697279994476,42,"[40, 45)"
103,b3443414ed114ad2b4809333be1cbf1f,4e7692cbfad84249a75b791f8887ca14,1507555474,600,1990,female,right,116,55856,0,49.0,41,211.47056712962964,16.456190793997305,28,"[25, 30)"
104,fda00fadc9744d49b13dfd51d6809711,187d5ea4eec643b79077f720744602cb,1514544234,720,1967,female,right,57,32564,12,42.0,198,75.63064814814815,22.60988160051713,51,"[50, 55)"
105,dcfc93ec398245f094ee47fe30b7a22d,057e0879aaad41149998d763a69fc1e8,1448400233,1860,1946,male,left,72,54419,338,7.0,1770,74.25261574074074,29.08988428827641,72,"[70, 75)"
106,6bd5d8df122540558a76a36cb9738202,414a839d2b7d47a788493cf1a06d6b2e,1532422224,900,1988,female,right,70,31300,107,1.0,725,80.89730324074074,25.9588381302483,30,"[30, 35)"
107,1eb6a856b5f14332990fcf36d53589b1,1a91bdab4eb7487487b954960d3bbf98,1511998887,600,1991,male,right,49,29783,6,39.0,107,112.1415625,13.108431586192674,27,"[25, 30)"
108,c1459e6fe10144c8944136ce15b0f8f9,ead74bc0e3fa474689935e8e37fce9e6,1533579085,1200,1996,male,right,135,90934,21,61.0,312,504.35649305555563,8.030034421612744,22,"[20, 25)"
109,295a16d639f043eea516e511bf161e3c,c115a13559a94fe190f249717a1774c9,1479477360,1800,1952,female,right,73,70128,32,140.0,328,176.9350115740741,12.377425928972535,66,"[65, 70)"
110,feafc21a77f1419eb668f52b3ee91751,9fee793bd4814ef89b4b8d20b0c27afe,1505120409,600,1995,male,right,74,30826,16,18.0,233,168.03975694444443,13.211159313530507,23,"[20, 25)"
111,d94f30dc9db74dd495fcd1107e79acc6,e7cf0b741e764c80bbcb11ca34dfedd2,1535320222,480,1964,female,right,57,32160,75,1.0,424,48.0303587962963,35.60248232274003,54,"[50, 55)"
112,879d175516bf4327b414b3fb17d8831a,882eaa531adc407ea2e69538f1251a6b,1511722181,420,1958,male,right,43,16595,10,7.0,149,148.1582175925926,8.706908202333123,60,"[60, 65)"
113,5fb5aaa154224e0ea9a3525926e0c5b9,0be6de49cb58499c8e141406ce8115af,1521499286,420,1992,male,mostly_right,58,24118,2,12.0,70,63.027175925925924,27.607138895846663,26,"[25, 30)"
114,63f094368d2d477abaf97ba47975df5d,d29eda381b344e30a76d10bdc26d0294,1529274617,900,1972,male,right,46,34309,11,13.0,293,95.73913194444445,14.414168710039975,46,"[45, 50)"
115,cd122d8a7d084bf58e82a95561e7a692,110f650d986d423e98e9ddd5f3a7160b,1524739988,1200,1947,female,right,96,73103,84,41.0,611,153.62122685185184,18.747409189599786,71,"[70, 75)"
116,884a5f6e55524188be560c1b8ac06c3d,1c2025881b9c4bf9a346b4f141499593,1536740525,1200,1956,female,right,57,55680,108,2.0,821,62.84231481481481,27.210964539404184,62,"[60, 65)"
117,25915ab83e0f4aa79016a4575cc09e4d,3316c67c6b7f410c9e5e01a023dcef88,1518859716,600,1958,female,right,57,46592,42,10.0,347,97.50197916666669,17.538105529909114,60,"[60, 65)"
118,c09c0b3330184880b2b9b5332b5e52d2,206b66155bd84fdfb3dd1b2b8c4afff9,1513838697,600,1959,female,left,47,32579,26,7.0,319,56.02420138888889,25.167694764849273,59,"[55, 60)"
119,eff80591db8248cc925aec938b9d1c1c,8a972e9cb6bc4a8787f65884f3104abc,1465718105,1200,1970,male,right,49,45007,31,24.0,508,134.19912037037034,10.953872096501158,48,"[45, 50)"
120,4c006a35e44f4e1bbc5123c74d294201,e34acbe5458645c09df59d71bc3c79c8,1515603713,900,1984,male,left,51,41799,0,87.0,29,182.0348611111111,8.40498347767636,34,"[30, 35)"
121,c67eea68400b424986a1b0c9b0aa0316,7a070c66faf94f1e92aaaa0cd8ee7226,1483799287,2400,1945,male,right,93,69722,50,133.0,631,147.70638888888888,18.888824112400165,73,"[70, 75)"
122,ebcdbd14fe8e41cb853402f7bccda641,1cbe22ff38bf4707b358db9d67908e8b,1526290063,1200,1989,male,mostly_left,49,48084,104,3.0,810,129.87876157407408,11.318247742619656,29,"[25, 30)"
123,ea95a2b9724344688c610a54857b4632,5d005da59f7148cba454bf5e994f3b33,1507718023,420,1986,male,right,38,16899,42,1.0,316,122.37070601851852,9.315955076924066,32,"[30, 35)"
124,1daf81749ced4f9d90e788b62d7bbd35,482fa62887d04454802ab4f296e4a13e,1495840625,580,1975,female,right,69,25989,33,7.0,290,101.56407407407407,20.381222581621522,43,"[40, 45)"
125,30b82c0312f84f32ac8f7583e7594aa8,2b2bc56de0934485b1509f0a38c4774e,1509094361,420,1994,male,left,116,42635,42,1.0,309,348.5890277777778,9.983102515258937,24,"[20, 25)"
126,dbd81f14bc9d4c8488fca1a4e484083a,1e26183d9518436db07bf9c260aabc21,1482964675,720,1971,male,right,45,28478,27,10.0,346,52.916377314814824,25.511950524663852,47,"[45, 50)"
127,a805e2884e294f96916574109f9417e3,3bf1345a45194665aceecab5c7bb9b97,1503726828,720,1944,female,right,50,31410,81,5.0,522,40.82325231481481,36.743765254970825,74,"[70, 75)"
128,e63e305148bd4f8e9e489151d5ffe664,63e1ef3e35c04c6f823ba9c68dcdeaed,1534238868,420,1979,male,mostly_right,46,16926,1,30.0,41,64.35530092592593,21.44345500906606,39,"[35, 40)"
129,08c66812ff4c47b7940d0d30359f4728,ffe8492ccd654dc4966ed5e054c23c6e,1520405649,600,1966,male,right,44,24597,10,9.0,231,128.66560185185185,10.25915225982368,52,"[50, 55)"
130,b81bf85a90384e1abeca0c8b95b5a9f4,769db43a860d4aa190b76d7f666b2b8a,1481294782,720,1984,male,right,37,21542,62,1.0,452,75.26293981481481,14.748294482399515,34,"[30, 35)"
131,5028c272af9843c8a14d53d160f9d302,9b9741e8db33475991d93a8e99547fd2,1512294460,900,1988,female,right,57,44043,100,5.0,694,122.98737268518518,13.903866410555361,30,"[30, 35)"
132,87b88a3793a6481da535272080daabf5,f515fd88e063425797a092fe123642ab,1499257349,420,1951,male,right,60,22140,13,18.0,189,118.75910879629629,15.156732129806414,67,"[65, 70)"
133,42d6bcf592a34dc08007bbd79f0f9bd9,02d7d01624f84be185239e90867a8e39,1536301066,900,1975,male,right,45,31074,6,50.0,165,34.56716435185185,39.054403949905634,43,"[40, 45)"
134,7f2815f046bd4949aeb5ed8cee6959f3,d43a6f09c5eb42dfa5b9914b7eb29d5d,1527629323,900,1985,female,mostly_right,82,66929,131,3.0,758,123.47513888888888,19.92303893833779,33,"[30, 35)"
135,c3e0ed55933845e9bec4002ed6b84647,cdd81145623e4fa49eb3a51683168aff,1508261502,420,1990,female,right,118,48756,30,6.0,285,310.18623842592586,11.412498562038465,28,"[25, 30)"
136,d373a75d34f740698b42bad3be639087,91188031e45d4a6d83bb91d48f3b481c,1499761572,720,1961,female,right,59,26583,2,47.0,95,61.638136574074075,28.715988158936142,57,"[55, 60)"
